"id","contraste","termos","estimativa","erro_padrao","p_valor","efeito_percentual_aprox","ic95_inf","ic95_sup","amostra","dv"
"raca_indigena_gap_formal","indigena vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)indigena + formal:factor(raca_grupo)indigena + mulher:factor(raca_grupo)indigena",-0.180718456498186,0.0289792175609141,4.48499903882293e-10,-16.5329678376695,-21.1417085132775,-11.6548770377492,"ampla","ln_renda_mensal_real"
"raca_indigena_diferenca_formal_informal","Diferença do gap de indigena (formal - informal)","formal:factor(raca_grupo)indigena",-0.0360283150446608,0.047008387929448,0.443424584189946,-3.53870199631759,-12.0291569497931,5.77120429827849,"ampla","ln_renda_mensal_real"
"formal_gap_geral","Formal vs. informal (média ponderada por gênero e raça)","formal + formal:mulher + formal:factor(raca_grupo)preto + formal:factor(raca_grupo)pardo + formal:factor(raca_grupo)indigena",0.402214392525193,0.0127664081080919,0,49.5131843408668,45.818459309474,53.3015257300392,"ampla","ln_renda_mensal_real"
"formal_homem_branco","Prêmio de formalidade, homem branco","formal",0.346597775446445,0.0292129137104274,0,41.4247765777134,33.5546357353235,49.7586910400756,"ampla","ln_renda_mensal_real"
"formal_mulher_preto","Prêmio de formalidade, mulher preto","formal + formal:mulher + formal:factor(raca_grupo)preto",0.482261323663405,0.032691960641544,0,61.9733004563406,51.9201823481723,72.6916704233116,"ampla","ln_renda_mensal_real"
"formal_mulher_pardo","Prêmio de formalidade, mulher pardo","formal + formal:mulher + formal:factor(raca_grupo)pardo",0.490493699876464,0.0193144393576343,0,63.3122293234288,57.2453909352916,69.6131383435181,"ampla","ln_renda_mensal_real"
"formal_mulher_indigena","Prêmio de formalidade, mulher indigena","formal + formal:mulher + formal:factor(raca_grupo)indigena",0.457435880017714,0.0382971822729263,0,58.001743220273,46.5759301533305,70.3182155114424,"ampla","ln_renda_mensal_real"
"genero_gap_informal","Mulher vs. homem, entre informais (média ponderada por raça)","mulher + mulher:factor(raca_grupo)preto + mulher:factor(raca_grupo)pardo + mulher:factor(raca_grupo)indigena",-0.157240161811826,0.0165033212765989,0,-14.5501183810948,-17.2698989641024,-11.740924074097,"ampla","ln_renda_hora_real"
"genero_gap_formal","Mulher vs. homem, entre formais (média ponderada por raça)","mulher + formal:mulher + mulher:factor(raca_grupo)preto + mulher:factor(raca_grupo)pardo + mulher:factor(raca_grupo)indigena",-0.162621325525203,0.011935038794884,0,-15.0087032167364,-16.9738030064876,-12.9970925987946,"ampla","ln_renda_hora_real"
"genero_diferenca_formal_informal","Diferença do gap de gênero (formal - informal)","formal:mulher",-0.00538116371337731,0.0188512151899588,0.775295978592826,-0.5366711187346,-4.14461585740551,3.20707470564203,"ampla","ln_renda_hora_real"
"raca_preto_gap_informal","preto vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)preto + mulher:factor(raca_grupo)preto",-0.0792124195246077,0.0273178863741695,0.00373574737185312,-7.61563388305685,-12.4320810206302,-2.53427051475172,"ampla","ln_renda_hora_real"
"raca_preto_gap_formal","preto vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)preto + formal:factor(raca_grupo)preto + mulher:factor(raca_grupo)preto",-0.146468675114564,0.0289224425982677,4.10145612361745e-07,-13.6247211131855,-18.3849628835361,-8.58683563264638,"ampla","ln_renda_hora_real"
"raca_preto_diferenca_formal_informal","Diferença do gap de preto (formal - informal)","formal:factor(raca_grupo)preto",-0.0672562555899568,0.037263932565386,0.071096280589342,-6.50444169581917,-13.0896938919588,0.579779476828834,"ampla","ln_renda_hora_real"
"raca_pardo_gap_informal","pardo vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)pardo + mulher:factor(raca_grupo)pardo",-0.0792731491391377,0.0205825174010599,0.000117406236028961,-7.62124417964243,-11.2737929582293,-3.8183326951002,"ampla","ln_renda_hora_real"
"raca_pardo_gap_formal","pardo vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)pardo + formal:factor(raca_grupo)pardo + mulher:factor(raca_grupo)pardo",-0.121137931798062,0.0216554689836981,2.22060090315779e-08,-11.4088244236225,-15.0903682563586,-7.56765482506891,"ampla","ln_renda_hora_real"
"raca_pardo_diferenca_formal_informal","Diferença do gap de pardo (formal - informal)","formal:factor(raca_grupo)pardo",-0.0418647826589246,0.0292216447633085,0.151954036980484,-4.1000554839096,-9.43833683781171,1.55289818075146,"ampla","ln_renda_hora_real"
"raca_indigena_gap_informal","indigena vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)indigena + mulher:factor(raca_grupo)indigena",-0.0891884463223551,0.0368648639415428,0.0155489238640212,-8.53268094664258,-14.908546099094,-1.67907502730306,"ampla","ln_renda_hora_real"
"raca_indigena_gap_formal","indigena vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)indigena + formal:factor(raca_grupo)indigena + mulher:factor(raca_grupo)indigena",-0.209362150597505,0.0313835227782884,2.5391910796202e-11,-18.889855842393,-23.7287297454451,-13.7439895348419,"ampla","ln_renda_hora_real"
"raca_indigena_diferenca_formal_informal","Diferença do gap de indigena (formal - informal)","formal:factor(raca_grupo)indigena",-0.12017370427515,0.0466306386691169,0.00996214681116814,-11.323361177459,-19.068717539565,-2.83675194807826,"ampla","ln_renda_hora_real"
"formal_gap_geral","Formal vs. informal (média ponderada por gênero e raça)","formal + formal:mulher + formal:factor(raca_grupo)preto + formal:factor(raca_grupo)pardo + formal:factor(raca_grupo)indigena",0.253815618422189,0.0124024246328599,0,28.8934126648824,25.7979504659283,32.0650437218319,"ampla","ln_renda_hora_real"
"formal_homem_branco","Prêmio de formalidade, homem branco","formal",0.294732107243894,0.0290906794380266,0,34.2766593055704,26.834687020018,42.1552862066713,"ampla","ln_renda_hora_real"
"formal_mulher_preto","Prêmio de formalidade, mulher preto","formal + formal:mulher + formal:factor(raca_grupo)preto",0.22209468794056,0.03261685204748,9.81414949308146e-12,24.8689608114096,17.1360223743022,33.112402641581,"ampla","ln_renda_hora_real"
"formal_mulher_pardo","Prêmio de formalidade, mulher pardo","formal + formal:mulher + formal:factor(raca_grupo)pardo",0.247486160871592,0.0172232784904595,0,28.080163708275,23.8286457766911,32.4776527486376,"ampla","ln_renda_hora_real"
"formal_mulher_indigena","Prêmio de formalidade, mulher indigena","formal + formal:mulher + formal:factor(raca_grupo)indigena",0.169177239255367,0.0363373786078249,3.22825486320788e-06,18.4330030095585,10.2914230649557,27.1755845747073,"ampla","ln_renda_hora_real"
"genero_gap_informal","Mulher vs. homem, entre informais (média ponderada por raça)","mulher + mulher:factor(raca_grupo)preto + mulher:factor(raca_grupo)pardo + mulher:factor(raca_grupo)indigena",-0.220834692995248,0.0205228344459422,0,-19.8150779372105,-22.9764871076222,-16.5239095859012,"restrita","ln_renda_mensal_real"
"genero_gap_formal","Mulher vs. homem, entre formais (média ponderada por raça)","mulher + formal:mulher + mulher:factor(raca_grupo)preto + mulher:factor(raca_grupo)pardo + mulher:factor(raca_grupo)indigena",-0.153724691803126,0.0117583984181754,0,-14.2491932482929,-16.2028469898235,-12.2499918621862,"restrita","ln_renda_mensal_real"
"genero_diferenca_formal_informal","Diferença do gap de gênero (formal - informal)","formal:mulher",0.0671100011921222,0.0223190526060456,0.00263971620937897,6.94131084215455,2.36397500061991,11.7233281002331,"restrita","ln_renda_mensal_real"
"raca_preto_gap_informal","preto vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)preto + mulher:factor(raca_grupo)preto",-0.120328035105054,0.0356632753454767,0.000740832803688196,-11.3370456607256,-17.3229436538791,-4.91776292496066,"restrita","ln_renda_mensal_real"
"raca_preto_gap_formal","preto vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)preto + formal:factor(raca_grupo)preto + mulher:factor(raca_grupo)preto",-0.135418745200118,0.0237915016150915,1.25636612224866e-08,-12.6649876064974,-16.6440412267379,-8.49599114418829,"restrita","ln_renda_mensal_real"
"raca_preto_diferenca_formal_informal","Diferença do gap de preto (formal - informal)","formal:factor(raca_grupo)preto",-0.0150907100950643,0.0389227602223746,0.698231287273729,-1.49774159418415,-8.73285494224564,6.31092826346435,"restrita","ln_renda_mensal_real"
"raca_pardo_gap_informal","pardo vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)pardo + mulher:factor(raca_grupo)pardo",-0.091983062765096,0.0257926947811961,0.000362133164720557,-8.7879401784906,-13.2844309526847,-4.05829139697977,"restrita","ln_renda_mensal_real"
"raca_pardo_gap_formal","pardo vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)pardo + formal:factor(raca_grupo)pardo + mulher:factor(raca_grupo)pardo",-0.109268157062928,0.0164432948508174,3.02908809146629e-11,-10.3510014858501,-13.1942233240961,-7.41465323677027,"restrita","ln_renda_mensal_real"
"raca_pardo_diferenca_formal_informal","Diferença do gap de pardo (formal - informal)","formal:factor(raca_grupo)pardo",-0.0172850942978323,0.0291869778684469,0.553703685264635,-1.71365640729771,-7.17847019729758,4.07289512849078,"restrita","ln_renda_mensal_real"
"raca_indigena_gap_informal","indigena vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)indigena + mulher:factor(raca_grupo)indigena",-0.0918001894875825,0.0492711232966586,0.0624391780741964,-8.77125840488348,-17.1693141458019,0.478261253063494,"restrita","ln_renda_mensal_real"
"raca_indigena_gap_formal","indigena vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)indigena + formal:factor(raca_grupo)indigena + mulher:factor(raca_grupo)indigena",-0.133307214773612,0.0257681452024159,2.29953752484136e-07,-12.4803822391938,-16.790842604707,-7.94662831868884,"restrita","ln_renda_mensal_real"
"raca_indigena_diferenca_formal_informal","Diferença do gap de indigena (formal - informal)","formal:factor(raca_grupo)indigena",-0.0415070252860296,0.0535612588156194,0.438372208770027,-4.06574043383366,-13.6263119109232,6.55307608281326,"restrita","ln_renda_mensal_real"
"formal_gap_geral","Formal vs. informal (média ponderada por gênero e raça)","formal + formal:mulher + formal:factor(raca_grupo)preto + formal:factor(raca_grupo)pardo + formal:factor(raca_grupo)indigena",0.293795002197311,0.013684134577565,0,34.150886910674,30.6006618264553,37.7976206800122,"restrita","ln_renda_mensal_real"
"formal_homem_branco","Prêmio de formalidade, homem branco","formal",0.277356209767579,0.0286294724404162,0,31.9636354682796,24.7625873038063,39.580313797113,"restrita","ln_renda_mensal_real"
"formal_mulher_preto","Prêmio de formalidade, mulher preto","formal + formal:mulher + formal:factor(raca_grupo)preto",0.329375500864637,0.0361871263616509,0,39.0099741251991,29.4919761753253,49.2275697462918,"restrita","ln_renda_mensal_real"
"formal_mulher_pardo","Prêmio de formalidade, mulher pardo","formal + formal:mulher + formal:factor(raca_grupo)pardo",0.327181116661869,0.0201380659444873,0,38.7052672781691,33.3371247150893,44.2895308551011,"restrita","ln_renda_mensal_real"
"formal_mulher_indigena","Prêmio de formalidade, mulher indigena","formal + formal:mulher + formal:factor(raca_grupo)indigena",0.302959185673671,0.047508972735764,1.80727877108211e-10,35.3859206463182,23.3482659732207,48.598339543991,"restrita","ln_renda_mensal_real"
"genero_gap_informal","Mulher vs. homem, entre informais (média ponderada por raça)","mulher + mulher:factor(raca_grupo)preto + mulher:factor(raca_grupo)pardo + mulher:factor(raca_grupo)indigena",-0.0860330844912717,0.0171920186924261,5.60812096095376e-07,-8.24361264159965,-11.2839566625161,-5.09907448151994,"restrita","ln_renda_hora_real"
"genero_gap_formal","Mulher vs. homem, entre formais (média ponderada por raça)","mulher + formal:mulher + mulher:factor(raca_grupo)preto + mulher:factor(raca_grupo)pardo + mulher:factor(raca_grupo)indigena",-0.130607236032232,0.0121655960294757,0,-12.2437618405074,-14.3115210648004,-10.1261052640525,"restrita","ln_renda_hora_real"
"genero_diferenca_formal_informal","Diferença do gap de gênero (formal - informal)","formal:mulher",-0.0445741515409607,0.019683083321719,0.0235377329355879,-4.35953214165153,-7.97896509960239,-0.597737223185013,"restrita","ln_renda_hora_real"
"raca_preto_gap_informal","preto vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)preto + mulher:factor(raca_grupo)preto",-0.040510170491124,0.0329102088732295,0.218348965634021,-3.97006022547545,-9.96882438193017,2.42840071554002,"restrita","ln_renda_hora_real"
"raca_preto_gap_formal","preto vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)preto + formal:factor(raca_grupo)preto + mulher:factor(raca_grupo)preto",-0.120875849099856,0.0254476009766052,2.03426749778579e-06,-11.3856031664782,-15.6970347824937,-6.85367583561306,"restrita","ln_renda_hora_real"
"raca_preto_diferenca_formal_informal","Diferença do gap de preto (formal - informal)","formal:factor(raca_grupo)preto",-0.0803656786087323,0.0385656284309266,0.0371721767218716,-7.72211558021826,-14.440171852175,-0.476565494281467,"restrita","ln_renda_hora_real"
"raca_pardo_gap_informal","pardo vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)pardo + mulher:factor(raca_grupo)pardo",-0.0429948688312534,0.0244372131300788,0.0785093415446749,-4.20836947153722,-8.68835012354762,0.4914103700568,"restrita","ln_renda_hora_real"
"raca_pardo_gap_formal","pardo vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)pardo + formal:factor(raca_grupo)pardo + mulher:factor(raca_grupo)pardo",-0.0954797564355309,0.0168805594068365,1.54764518978112e-08,-9.10632384126381,-12.0644171713224,-6.04872225905217,"restrita","ln_renda_hora_real"
"raca_pardo_diferenca_formal_informal","Diferença do gap de pardo (formal - informal)","formal:factor(raca_grupo)pardo",-0.0524848876042775,0.0279545808429092,0.0604488034746966,-5.11313393738635,-10.1722165556965,0.230875192048896,"restrita","ln_renda_hora_real"
"raca_indigena_gap_informal","indigena vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)indigena + mulher:factor(raca_grupo)indigena",-0.0535107639799878,0.0409906283332377,0.191743412989933,-5.21042621818626,-12.5280832451109,2.71940562267041,"restrita","ln_renda_hora_real"
"raca_indigena_gap_formal","indigena vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)indigena + formal:factor(raca_grupo)indigena + mulher:factor(raca_grupo)indigena",-0.159509750709941,0.0268292974081445,2.75855005504866e-09,-14.7438345725504,-19.1112290876539,-10.1406331013587,"restrita","ln_renda_hora_real"
"raca_indigena_diferenca_formal_informal","Diferença do gap de indigena (formal - informal)","formal:factor(raca_grupo)indigena",-0.105998986729954,0.0459152354437695,0.0209669079128039,-10.0574440563559,-17.7981886433479,-1.58777238403404,"restrita","ln_renda_hora_real"
"formal_gap_geral","Formal vs. informal (média ponderada por gênero e raça)","formal + formal:mulher + formal:factor(raca_grupo)preto + formal:factor(raca_grupo)pardo + formal:factor(raca_grupo)indigena",0.189997707019778,0.0121284313305579,0,20.924682487502,18.0839919682592,23.8337101495836,"restrita","ln_renda_hora_real"
"formal_homem_branco","Prêmio de formalidade, homem branco","formal",0.256699192964534,0.0267873932263686,0,29.2656228182696,22.6538411545205,36.2338193839703,"restrita","ln_renda_hora_real"
"formal_mulher_preto","Prêmio de formalidade, mulher preto","formal + formal:mulher + formal:factor(raca_grupo)preto",0.131759362814841,0.0351888806562931,0.000180863895633765,14.083375920933,6.48023091594527,22.2294180765899,"restrita","ln_renda_hora_real"
"formal_mulher_pardo","Prêmio de formalidade, mulher pardo","formal + formal:mulher + formal:factor(raca_grupo)pardo",0.159640153819296,0.0166616018610611,0,17.3088663556291,13.5398186105855,21.2030307432591,"restrita","ln_renda_hora_real"
"formal_mulher_indigena","Prêmio de formalidade, mulher indigena","formal + formal:mulher + formal:factor(raca_grupo)indigena",0.10612605469362,0.0401695924222533,0.00824302238023433,11.196203570621,2.77723093546001,20.3048143638299,"restrita","ln_renda_hora_real"
